"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/16/2025","AQS","530330057","1","28.3","ppb","26","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/17/2025","AQS","530330057","1","28.8","ppb","26","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/18/2025","AQS","530330057","1","34.5","ppb","32","SEATTLE - DUWAMISH","21","88.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/19/2025","AQS","530330057","1","27.5","ppb","25","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/20/2025","AQS","530330057","1","19.1","ppb","18","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/21/2025","AQS","530330057","1","13.6","ppb","12","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/22/2025","AQS","530330057","1","11.4","ppb","10","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/23/2025","AQS","530330057","1","19.1","ppb","18","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/24/2025","AQS","530330057","1","17.7","ppb","16","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/25/2025","AQS","530330057","1","24","ppb","23","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/26/2025","AQS","530330057","1","16.4","ppb","15","SEATTLE - DUWAMISH","18","75.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/28/2025","AQS","530330057","1","28.6","ppb","26","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/29/2025","AQS","530330057","1","29.2","ppb","27","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/30/2025","AQS","530330057","1","24.8","ppb","23","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"03/31/2025","AQS","530330057","1","35.2","ppb","33","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/01/2025","AQS","530330057","1","21.3","ppb","20","SEATTLE - DUWAMISH","21","88.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/02/2025","AQS","530330057","1","17.6","ppb","16","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/03/2025","AQS","530330057","1","25.9","ppb","24","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/04/2025","AQS","530330057","1","31.6","ppb","29","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/05/2025","AQS","530330057","1","27.9","ppb","25","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/06/2025","AQS","530330057","1","15","ppb","14","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/07/2025","AQS","530330057","1","22.5","ppb","21","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/08/2025","AQS","530330057","1","27.9","ppb","25","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/09/2025","AQS","530330057","1","31.7","ppb","29","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/10/2025","AQS","530330057","1","35.8","ppb","33","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/11/2025","AQS","530330057","1","24","ppb","23","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/12/2025","AQS","530330057","1","12","ppb","11","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/13/2025","AQS","530330057","1","31.7","ppb","29","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/14/2025","AQS","530330057","1","26.4","ppb","25","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/15/2025","AQS","530330057","1","28.2","ppb","26","SEATTLE - DUWAMISH","21","88.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/16/2025","AQS","530330057","1","31.4","ppb","29","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/17/2025","AQS","530330057","1","29","ppb","27","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/18/2025","AQS","530330057","1","33","ppb","31","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/19/2025","AQS","530330057","1","13.9","ppb","12","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/20/2025","AQS","530330057","1","13","ppb","12","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/21/2025","AQS","530330057","1","21.3","ppb","20","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/22/2025","AQS","530330057","1","27.3","ppb","25","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/23/2025","AQS","530330057","1","33.5","ppb","31","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/24/2025","AQS","530330057","1","31.4","ppb","29","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/25/2025","AQS","530330057","1","36","ppb","34","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/26/2025","AQS","530330057","1","14.4","ppb","13","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/27/2025","AQS","530330057","1","6.1","ppb","6","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/28/2025","AQS","530330057","1","9.3","ppb","8","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/29/2025","AQS","530330057","1","21.5","ppb","20","SEATTLE - DUWAMISH","21","88.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"04/30/2025","AQS","530330057","1","36","ppb","34","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/01/2025","AQS","530330057","1","36.5","ppb","34","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/02/2025","AQS","530330057","1","30.7","ppb","28","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/03/2025","AQS","530330057","1","18","ppb","17","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/04/2025","AQS","530330057","1","24.8","ppb","23","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/05/2025","AQS","530330057","1","30.5","ppb","28","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/06/2025","AQS","530330057","1","54.1","ppb","51","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/07/2025","AQS","530330057","1","15.7","ppb","14","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/08/2025","AQS","530330057","1","29.5","ppb","27","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/09/2025","AQS","530330057","1","31.5","ppb","29","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/10/2025","AQS","530330057","1","26.9","ppb","25","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/11/2025","AQS","530330057","1","11.7","ppb","10","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/12/2025","AQS","530330057","1","28.1","ppb","26","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/13/2025","AQS","530330057","1","9.1","ppb","8","SEATTLE - DUWAMISH","21","88.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/14/2025","AQS","530330057","1","14.7","ppb","13","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/15/2025","AQS","530330057","1","21.8","ppb","20","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/16/2025","AQS","530330057","1","14.5","ppb","13","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/17/2025","AQS","530330057","1","14.3","ppb","13","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/18/2025","AQS","530330057","1","14.7","ppb","13","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/19/2025","AQS","530330057","1","18.1","ppb","17","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/20/2025","AQS","530330057","1","6.8","ppb","6","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/21/2025","AQS","530330057","1","25.5","ppb","24","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/22/2025","AQS","530330057","1","18.4","ppb","17","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/23/2025","AQS","530330057","1","15","ppb","14","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/24/2025","AQS","530330057","1","27.2","ppb","25","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/25/2025","AQS","530330057","1","11","ppb","10","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/26/2025","AQS","530330057","1","13.3","ppb","12","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/27/2025","AQS","530330057","1","32.1","ppb","30","SEATTLE - DUWAMISH","21","88.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/28/2025","AQS","530330057","1","33","ppb","31","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/29/2025","AQS","530330057","1","16.3","ppb","15","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/30/2025","AQS","530330057","1","21.1","ppb","20","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"05/31/2025","AQS","530330057","1","33.1","ppb","31","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/01/2025","AQS","530330057","1","21.6","ppb","20","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/02/2025","AQS","530330057","1","31.3","ppb","29","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/03/2025","AQS","530330057","1","26.1","ppb","25","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/04/2025","AQS","530330057","1","17.6","ppb","16","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/07/2025","AQS","530330057","1","31.1","ppb","29","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/08/2025","AQS","530330057","1","22.9","ppb","21","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/09/2025","AQS","530330057","1","30.2","ppb","28","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/10/2025","AQS","530330057","1","19","ppb","18","SEATTLE - DUWAMISH","22","92.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/11/2025","AQS","530330057","1","5.7","ppb","5","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/12/2025","AQS","530330057","1","15.2","ppb","14","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/13/2025","AQS","530330057","1","6.9","ppb","6","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/14/2025","AQS","530330057","1","20.6","ppb","19","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/15/2025","AQS","530330057","1","20.6","ppb","19","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/16/2025","AQS","530330057","1","22.5","ppb","21","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/17/2025","AQS","530330057","1","15.8","ppb","14","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/18/2025","AQS","530330057","1","16.1","ppb","15","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/19/2025","AQS","530330057","1","20.9","ppb","19","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/20/2025","AQS","530330057","1","11","ppb","10","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/21/2025","AQS","530330057","1","6.4","ppb","6","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/22/2025","AQS","530330057","1","4.1","ppb","4","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/23/2025","AQS","530330057","1","23.2","ppb","22","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/24/2025","AQS","530330057","1","20.7","ppb","19","SEATTLE - DUWAMISH","21","88.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/25/2025","AQS","530330057","1","15.7","ppb","14","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/26/2025","AQS","530330057","1","7.4","ppb","7","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/27/2025","AQS","530330057","1","25","ppb","24","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/28/2025","AQS","530330057","1","20.6","ppb","19","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/29/2025","AQS","530330057","1","16","ppb","15","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"06/30/2025","AQS","530330057","1","25.3","ppb","24","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/01/2025","AQS","530330057","1","18.7","ppb","17","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/02/2025","AQS","530330057","1","23.4","ppb","22","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/03/2025","AQS","530330057","1","18","ppb","17","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/04/2025","AQS","530330057","1","16.8","ppb","15","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/05/2025","AQS","530330057","1","9.2","ppb","8","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/06/2025","AQS","530330057","1","10.7","ppb","9","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/07/2025","AQS","530330057","1","21.6","ppb","20","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/08/2025","AQS","530330057","1","26.1","ppb","25","SEATTLE - DUWAMISH","21","88.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/09/2025","AQS","530330057","1","13.4","ppb","12","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/10/2025","AQS","530330057","1","22.7","ppb","21","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/11/2025","AQS","530330057","1","29.4","ppb","27","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/12/2025","AQS","530330057","1","22","ppb","21","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/13/2025","AQS","530330057","1","21.4","ppb","20","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/14/2025","AQS","530330057","1","23.7","ppb","22","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
"07/15/2025","AQS","530330057","1","33","ppb","31","SEATTLE - DUWAMISH","24","100.0000","42602","Nitrogen dioxide (NO2)","256","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.55975","-122.338265"
